book_id,author,book_title,book_wiki_url,count,adaptations,isbn,oclc,valid_identifier,metadata_updated,number_of_pages,subject_places,subjects,publish_date,publish_places,goodreads,gc_title,gc_language_code,gc_average_rating,gc_format,gc_ratings_count,gc_text_reviews_count,title,gc_authors
b_9780446365383_28491920,Margaret Mitchell,Gone with the Wind (novel),https://en.wikipedia.org/wiki/Gone_with_the_Wind_(novel),0,[],9780446365383,28491920,True,True,1024.0,"['Estados Unidos', 'Georgia', 'United States', 'Clayton County', 'Atlanta', 'Tara']","['survival', 'slavery', 'Bildungsroman', 'open_syllabus_project', 'history', 'historical fiction', 'war stories', 'United States Civil War', 'In library', 'Women', 'Open Library Staff Picks', 'Fiction in English', 'Pulitzer Prize Winner', 'Fiction', 'Historia', 'Novela', 'award:pulitzer_prize=fiction', 'Protected DAISY', 'award:pulitzer_prize=1937', 'Popular Print Disabled Books', 'Plantation life', 'United States -- History -- Ci', 'History']","August 1, 1993",,526493,Gone with the Wind,en-US,4.29,Paperback,1052,117,Gone with the Wind,
b_9780446365383_28491920,Margaret Mitchell,Gone with the Wind_(novel),https://en.wikipedia.org/wiki/Gone with the Wind_(novel),1,['Gone with the Wind'],9780446365383,28491920,True,True,1024.0,"['Estados Unidos', 'Georgia', 'United States', 'Clayton County', 'Atlanta', 'Tara']","['survival', 'slavery', 'Bildungsroman', 'open_syllabus_project', 'history', 'historical fiction', 'war stories', 'United States Civil War', 'In library', 'Women', 'Open Library Staff Picks', 'Fiction in English', 'Pulitzer Prize Winner', 'Fiction', 'Historia', 'Novela', 'award:pulitzer_prize=fiction', 'Protected DAISY', 'award:pulitzer_prize=1937', 'Popular Print Disabled Books', 'Plantation life', 'United States -- History -- Ci', 'History']","August 1, 1993",,526493,Gone with the Wind,en-US,4.29,Paperback,1052,117,Gone with the Wind,
b__8462789,James Hilton (novelist),"Goodbye, Mr. Chips","https://en.wikipedia.org/wiki/Goodbye,_Mr._Chips",0,[],,8462789,True,True,125.0,"['England', 'Great Britain']","['In library', 'Endowed public schools (Great ', 'Boys', 'Teachers', 'Schools', 'Large type books', 'Fiction']",1934,['Boston'],,,,,,,,"Good-bye, Mr. Chips",
b_0394517482_6914272,Martin Cruz Smith,Gorky Park (novel),https://en.wikipedia.org/wiki/Gorky_Park_(novel),0,[],0394517482,6914272,True,True,365.0,"['Russia (Federation)', 'Moscow', 'Moscow (Russia)']","['Fiction', 'Police', 'Arkady Renko (Fictitious chara', 'Large type books', 'Detective and mystery stories', 'Accessible book', 'Protected DAISY', 'In library']",,['New York'],1360945,"Gorky Park (Arkady Renko, #1)",eng,4.04,Hardcover,165,34,Gorky Park,
b_0450020479_,A. J. Cronin,Grand Canary (novel),https://en.wikipedia.org/wiki/Grand_Canary_(novel),0,[],0450020479,,True,True,223.0,"['Canary Islands', 'Gran Canaria', 'Gran Canaria (Canary Islands)']","['Fiction', 'Physicians', 'Fiction in English']",1975,['London'],184807,,,,,,,Grand Canary,
b_9780394800165_184476,Dr. Seuss,Green Eggs and Ham,https://en.wikipedia.org/wiki/Green_Eggs_and_Ham,0,[],9780394800165,184476,True,True,62.0,,"['In library', 'Picture books', 'Toy and movable books', 'Readers', 'Food', 'Open Library Staff Picks', 'Accessible book', 'Rhyme', 'English language', 'Fiction', 'Stories in rhyme', 'Latin language', 'Latin language materials', 'Nonsense verses', 'Protected DAISY', 'Specimens', 'Juvenile fiction', 'Lending library', 'Eggs', 'Ham', 'Food habits']",1988,['New York'],23772,Green Eggs and Ham,eng,4.30,Hardcover,542708,8316,Green eggs and ham,
b_0486259935_19779097,W.H. Hudson,Green Mansions,https://en.wikipedia.org/wiki/Green_Mansions,0,[],0486259935,19779097,True,True,315.0,"['South America', 'Venezuela']","['Fiction', 'Rain forests', 'Wild women', 'Wild women in fiction', 'Rain forests in fiction', 'South America in fiction', 'Man-woman relationships', 'Man-woman relationships in fic', 'Accessible book', 'Protected DAISY', 'In library']",1989,['New York'],557522,Green Mansions: A Romance of the Tropical Forest,,3.74,Paperback,53,4,Green mansions,
b_0575075821_161732,John Gardner,Grendel (novel),https://en.wikipedia.org/wiki/Grendel_(novel),0,[],0575075821,161732,True,True,144.0,,,"August 12, 2004",,16084,Grendel,en-GB,3.69,Paperback,221,23,Grendel,
b_9780849976162_44914184,Frank E. Peretti,Hangman's Curse,https://en.wikipedia.org/wiki/Hangman's Curse,1,"[""Hangman's Curse""]",9780849976162,44914184,True,True,281.0,,"['In library', 'Christian life', 'Protected DAISY', 'Bullies', 'Fiction', 'Religious fiction', 'Detective and mystery stories', 'High schools', 'Schools', 'Mystery and detective stories']",2001,"['Nashville, Tenn']",1023484,"Hangman's Curse (Veritas Project, #1)",en-US,3.91,Hardcover,182,13,Hangman's curse,
b_0385334877_41315462,Thomas Harris,Hannibal (Harris novel),https://en.wikipedia.org/wiki/Hannibal_(Harris_novel),0,[],0385334877,41315462,True,False,,,,,,,,,,,,,,
b_2_301132,Louise Fitzhugh,Harriet the Spy,https://en.wikipedia.org/wiki/Harriet_the_Spy,0,[],2,301132,True,False,,,,,,,,,,,,,,
b_0747538492_,J.K. Rowling,Harry Potter and the Chamber of Secrets,https://en.wikipedia.org/wiki/Harry Potter and the Chamber of Secrets,1,['Harry Potter and the Chamber of Secrets'],0747538492,,True,True,251.0,"['England', 'London', 'Hogwarts School of Witchcraft ', 'Inglaterra', 'Privet Drive']","['fantasy fiction', 'school stories', 'witches', 'Fiction', 'Fantasy', 'Nestlé Smarties Book Prize win', 'In Library', 'Protected DAISY', 'Juvenile fiction', 'Wizards', 'Magic', 'Schools', 'Spanish language materials', 'Magia', 'Escuelas', 'Ficción juvenil', 'Novela fantástica', 'Hogwarts School of Witchcraft ', 'Harry Potter (Fictitious chara', 'Wizards -- Juvenile fiction', 'Witches', 'Hogwarts School of Witchcraft ', 'Magos', 'Translations from English', 'Chinese fiction', 'Orphans', 'Aunts', 'Uncles', 'Cousins', 'Determination (Personality tra', 'Friendship', 'Potter, Harry (Fictitious char', 'Fantasy Fiction', 'Witches Fiction', 'Wizards Fiction', 'Schools Fiction', 'England Fiction', 'Magic -- Juvenile fiction', 'Hogwarts School of Witchcraft ', 'Schools -- Juvenile fiction', 'Wizards -- Fiction', 'Magic -- Fiction', 'Schools -- Fiction', 'England -- Juvenile fiction', 'England -- Fiction']",1998,"['London, England']",41644365,Harry Potter and the Chamber of Secrets,eng,4.41,Hardcover,0,0,Harry Potter and the Chamber of Secrets,
b_074754624_,,Harry Potter and the Goblet of Fire,https://en.wikipedia.org/wiki/Harry Potter and the Goblet of Fire,1,['Harry Potter and the Goblet of Fire'],074754624,,True,False,,,,,,,,,,,,,,
b_0747581088_,,Harry Potter and the Half-Blood Prince,https://en.wikipedia.org/wiki/Harry Potter and the Half-Blood Prince,1,['Harry Potter and the Half-Blood Prince'],0747581088,,True,False,,,,,,,,,,,,,,
b_0747551006_,,Harry Potter and the Order of the Phoenix,https://en.wikipedia.org/wiki/Harry Potter and the Order of the Phoenix,1,['Harry Potter and the Order of the Phoenix'],0747551006,,True,True,772.0,"['England', 'Hogwarts Schools of Witchcraft', 'Grimmauld Place', 'Privet Drive']","[""Children's Books/Ages 9-12 Fic"", 'Witches and warlocks', 'wizards', 'Juvenile audience', 'Juvenile works', 'Magic', 'Fantasy fiction', 'Juvenile fiction', 'In library', 'Fiction', 'Fantasy', 'Friendship', ""Children's stories"", 'Juvenile literature', 'Magia', 'Novela juvenil', 'Traducciones al español', 'Escuelas', 'Novela inglesa', 'Internet Archive Wishlist', 'Romans, nouvelles, etc. pour l', 'Magiciens', 'Magic in fiction', 'England in fiction', 'Schools in fiction', 'Écoles', 'Schools', 'Sorcières', 'Wizards in fiction', 'Translations from English', 'Coming of age', 'New York Times bestseller', 'Open Library Staff Picks', 'Protected DAISY', 'Popular Print Disabled Books', 'Accessible book', 'nyt:series_books=2006-09-16', 'School stories', 'Family', 'Orphans & Foster Homes', 'Social Themes', 'Fantasy & Magic', 'Boarding schools', 'Magie', '{acute}Ecoles', 'Sorciaeres', 'Roman pour la jeunesse', 'Romans', 'Witches', 'Sorciers', 'Potter, Harry (Personnage fict', 'Hogwarts School of Witchcraft ', 'Wizards', 'Harry Potter (Fictitious chara', 'Potter, Harry (Fictitious char', 'English Fantasy fiction', 'Hogwarts School of Witchcraft ', 'Arabic language materials', 'Magos', 'Ficción juvenil', 'Novela fantástica', 'England']",2003,"['London, England']",,,,,,,,Harry Potter and the Order of the Phoenix,
b_0747542155_,J.K. Rowling,Harry Potter and the Prisoner of Azkaban,https://en.wikipedia.org/wiki/Harry Potter and the Prisoner of Azkaban,1,['Harry Potter and the Prisoner of Azkaban'],0747542155,,True,True,322.0,"['England', 'Azkaban', 'Hogwarts School of Witchcraft ']","['fantasy fiction', 'school stories', 'orphans', 'foster homes', 'fiction', 'fantasy', 'family', 'social themes', 'friendship', 'literature', 'juvenile fantasy fiction', 'Locus Award winner', 'Bram Stoker Award winner', 'Whitbread Book Award winner', 'In library', 'Internet Archive Wishlist', 'Adventure', 'Juvenile literature', 'Juvenile works', 'Juvenile audience', ""Children's books"", 'Magic', 'Open Library Staff Picks', 'Juvenile fiction', 'Popular Print Disabled Books', 'Wizards', 'New York Times bestseller', 'Protected DAISY', 'Schools', 'Large type books', 'Accessible book', 'nyt:series_books=2006-09-16', 'Science Fiction, Fantasy, & Ma', 'Hogwarts School of Witchcraft ', 'Fiction', 'Witches', 'Harry Potter (Fictitious chara', 'Ficción juvenil', 'Magos', 'Magia', 'Hogwarts School of Witchcraft ', ""Children's Books/Ages 9-12 Fic"", 'Juvenile Fiction', 'Spanish: Grades 4-7', 'General', 'Potter, Harry (Fictitious char', 'Potter, Harry (Caracter fictic', 'Hogwarts School of Witchcraft ', 'Escuelas', 'School stories', 'Spanish language', 'Literatura juvenil', 'Family', 'JUVENILE FICTION', 'Harry Potter (Fictional charac', 'Orphans & Foster Homes', 'Social Themes', 'Fantasy & Magic', 'Friendship']",1999,"['London, England']",38200846,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",eng,4.56,Hardcover,6,0,Harry Potter and the Prisoner of Azkaban,
b_0747532699_,J.K. Rowling,Harry Potter and the Sorcerer's Stone,https://en.wikipedia.org/wiki/Harry Potter and the Sorcerer's Stone,1,"[""Harry Potter and the Sorcerer's Stone""]",0747532699,,True,True,223.0,"['England', 'Hogwarts School of Witchcraft ', '4 Privet Drive', 'Diagon Alley', 'Leaky Cauldron', 'Gringotts Wizarding Bank', 'Forbidden Forest', ""King's Cross Station"", 'Platform Nine and Three-quarte']","['Ghosts', 'Monsters', 'Vampires', 'Witches', 'In Library', 'Challenges and Overcoming Obst', 'Magic and Supernatural', 'Cleverness', 'School Life', 'school stories', 'Wizards', 'Magic', 'MAGIA', 'MAGOS', 'Juvenile fiction', 'Fiction', 'NOVELAS INGLESAS', 'Protected DAISY', 'Schools', 'orphans', 'fantasy fiction', 'England in fiction', 'Witches in fiction', 'Wizards in fiction', 'Popular Print Disabled Books', 'Alchemy', 'New York Times bestseller', 'Juvenile literature', 'Magic in fiction', 'Open Library Staff Picks', 'Large type books', 'Juvenile audience', ""Children's stories"", 'Juvenile works', 'Schools in fiction', 'Fantasy', 'Hogwarts School of Witchcraft ', 'Harry Potter (Fictitious chara', 'Ficción juvenil', 'Escuelas', 'Hogwarts School of Witchcraft ', 'Translations from English', 'Chinese fiction', 'Hermione Granger (Fictitious c']",1997,"['London, England']",848654,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",eng,4.47,Hardcover,5407,477,Harry Potter and the Philosopher's Stone,
b_0027701301_15366056,Gary Paulsen,Hatchet (novel),https://en.wikipedia.org/wiki/Hatchet_(novel),0,[],0027701301,15366056,True,True,195.0,['Canada'],"['Divorcio', 'Survival after airplane accide', 'Supervivencia', 'Survival (after airplane accid', 'Divorce', 'Accessible book', 'In library', 'Fiction', 'Children of divorced parents', 'Ficción juvenil', 'Open Library Staff Picks', 'Protected DAISY', 'Survival', 'Juvenile fiction', 'Wilderness survival', 'Airplane crash survival']",1987,['New York'],963939,Hatchet,,3.71,Library Binding,130,12,Hatchet,
b_0450034860_,A. J. Cronin,Hatter's Castle,https://en.wikipedia.org/wiki/Hatter%27s_Castle,0,[],0450034860,,True,True,,,,1977,,,,,,,,,Hatter's castle,
b_0312868855_41944575,Richard Matheson,Hell House (novel),https://en.wikipedia.org/wiki/Hell_House_(novel),0,[],0312868855,41944575,True,True,,,"['Demoniac possession', 'Fiction', 'Fiction in English', 'Haunted houses', 'Sexuality', 'Young men', 'Protected DAISY', 'In library']",1999,['New York'],818433,Hell House,eng,3.79,Paperback,1966,313,Hell House,
b_9780689870477_61731239,Alan Snow,Here Be Monsters!,https://en.wikipedia.org/wiki/Here_Be_Monsters!,0,[],9780689870477,61731239,True,True,,,"['Fantasy', 'Juvenile fiction', 'In library', 'Protected DAISY', 'Magic', 'Trolls', 'Fiction']",2006,['New York'],79088,Here Be Monsters!,en-US,3.83,Hardcover,963,152,Here be monsters,
b_0575057483_32237794,Nick Hornby,High Fidelity (novel),https://en.wikipedia.org/wiki/High_Fidelity_(novel),0,[],0575057483,32237794,True,True,253.0,"['England', 'London (England)']","['In library', 'Man-woman relationships', 'English fiction', 'Fiction', 'Sound recordings', 'Young men', 'Popular music fans', 'Relaciones hombre-mujer', 'Jóvenes (Varones)', 'Ficción']",1995,['London'],1168080,High Fidelity,,3.94,,74,12,High fidelity,
b_0575057483_32237794,Nick Hornby,High Fidelity_(novel),https://en.wikipedia.org/wiki/High Fidelity_(novel),1,['High Fidelity'],0575057483,32237794,True,True,253.0,"['England', 'London (England)']","['In library', 'Man-woman relationships', 'English fiction', 'Fiction', 'Sound recordings', 'Young men', 'Popular music fans', 'Relaciones hombre-mujer', 'Jóvenes (Varones)', 'Ficción']",1995,['London'],1168080,High Fidelity,,3.94,,74,12,High fidelity,
b_9780786221868_3800257333232,Louis Sachar,Holes (novel),https://en.wikipedia.org/wiki/Holes_(novel),0,[],9780786221868,3800257333232,True,True,288.0,['United State'],"['In library', 'Newbery Medal', 'Fluch', 'Accessible book', 'Amistad', 'Fiction', 'Homeless persons', 'OverDrive', 'Junge', 'Juvenile corrections', 'Familie', 'Treasure troves', 'Treasure-trove', 'Flucht', 'Judicial error', 'Buried treasure', 'Open Library Staff Picks', 'Juvenile delinquency', 'Freundschaft', 'Ficción juvenil', 'Erlo sung', 'Friendship', 'Jugendbuch', 'U berleben', 'Juvenile fiction', 'Straflager', 'Delincuencia juvenil', 'Ahnen', 'Lesen', 'Protected DAISY', 'Personas sin hogar', 'Internet Archive Wishlist', 'Juvenile delinquency -- Fictio', 'Homeless persons -- Fiction', 'Friendship -- Fiction', 'Buried treasure -- Fiction']",1999,"['Thorndike, Me']",,,,,,,,Holes,
b_0330415298_53393228,Carl Hiaasen,Hoot (novel),https://en.wikipedia.org/wiki/Hoot_(novel),0,[],0330415298,53393228,True,True,304.0,"['Florida', 'Switzerland']","['Burrowing owl', 'In library', 'Accessible book', 'Environmental protection in fi', 'Florida in fiction', 'Owls in fiction', 'Fiction', 'Owls', 'Burrowing owl in fiction', 'OverDrive', 'Environmental protection', 'Protected DAISY', 'Juvenile fiction', 'Internet Archive Wishlist', 'Building', 'Snakes', 'Burrowing owl-Fiction', 'Juvenile Wit and humor', 'Environmentalism', 'Courage', 'Alligators', 'Friendship']","January 2, 2004",,838582,Hoot,en-GB,3.82,Paperback,106,14,Hoot,
b__189245,Dr. Seuss,Horton Hatches the Egg,https://en.wikipedia.org/wiki/Horton_Hatches_the_Egg,0,[],,189245,True,False,,,,,,,,,,,,,,
b_0394800788_470412,Dr. Seuss,Horton Hears a Who!,https://en.wikipedia.org/wiki/Horton_Hears_a_Who!,0,[],0394800788,470412,True,True,65.0,,"['Juvenile poetry', ""Children's stories, American"", 'Elephants', 'Accessible book', 'Poetry', 'Cruelty', ""Children's stories"", 'Protected DAISY', 'Stories in rhyme', 'Kindness', 'Belief and doubt', 'Internet Archive Wishlist', 'Fantasy', 'Ficción juvenil', 'Elefantes', 'Cuentos en rima', 'Fiction']",1954,['New York'],,,,,,,,Horton hears a Who!,
b_9780395123645_,Lois Duncan,Hotel for Dogs,https://en.wikipedia.org/wiki/Hotel_for_Dogs,0,[],9780395123645,,True,True,165.0,,"['Dogs', 'Fiction', 'Pet adoption', 'Pet boarding facilities', 'Brothers and sisters', 'Juvenile fiction', 'Hotels', 'Pet owners']",1971,['Boston'],1012793,Hotel for Dogs,eng,3.75,Hardcover,809,93,Hotel for dogs.,"OrderedDict([('author', [OrderedDict([('id', '26819'), ('name', 'Lois Duncan'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1197061058p5/26819.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1197061058p2/26819.jpg')])), ('link', 'https://www.goodreads.com/author/show/26819.Lois_Duncan'), ('average_rating', '3.72'), ('ratings_count', '72924'), ('text_reviews_count', '5937')]), OrderedDict([('id', '9153'), ('name', 'Leonard W. Shortall'), ('role', 'Illustrator'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/m_200x266-d279b33f8eec0f27b7272477f09806be.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/m_50x66-82093808bca726cb3249a493fbd3bd0f.png')])), ('link', 'https://www.goodreads.com/author/show/9153.Leonard_W_Shortall'), ('average_rating', '4.00'), ('ratings_count', '10848'), ('text_reviews_count', '402')])])])"
b__299207,Richard Llewellyn,How Green Was My Valley,https://en.wikipedia.org/wiki/How_Green_Was_My_Valley,0,[],,299207,True,True,651.0,['Pembrokeshire (Wales) Rhondda '],"['In library', 'Popular Print Disabled Books', 'Open Library Staff Picks', 'Accessible book', 'Fiction', 'Protected DAISY', 'Coal mines and mining', 'Coal miners', 'History']",1939,['London'],,,,,,,,How green was my valley.,
b_9780141380759_56465545,Meg Rosoff,How I Live Now,https://en.wikipedia.org/wiki/How_I_Live_Now,0,[],9780141380759,56465545,True,False,,,,,,,,,,,,,,
b_0394800796_178325,,How the Grinch Stole Christmas,https://en.wikipedia.org/wiki/How the Grinch Stole Christmas,1,['How the Grinch Stole Christmas'],0394800796,178325,True,True,,,"['Noël', 'Histoires rimées', 'Accessible book', 'Christmas stories', 'Fiction', 'Contes', 'Latin language materials', 'Protected DAISY', 'Christmas', 'Ouvrages illustrés', 'Stories in rhyme', 'Juvenile fiction', 'Internet Archive Wishlist', 'Grinch (Fictitious character)', 'Fantasy']",1957,,,,,,,,,How the Grinch Stole Christmas!,
b_0394800796_178325,Dr. Seuss,How the Grinch Stole Christmas!,https://en.wikipedia.org/wiki/How_the_Grinch_Stole_Christmas!,0,[],0394800796,178325,True,True,,,"['Noël', 'Histoires rimées', 'Accessible book', 'Christmas stories', 'Fiction', 'Contes', 'Latin language materials', 'Protected DAISY', 'Christmas', 'Ouvrages illustrés', 'Stories in rhyme', 'Juvenile fiction', 'Internet Archive Wishlist', 'Grinch (Fictitious character)', 'Fantasy']",1957,,,,,,,,,How the Grinch Stole Christmas!,
